sku_id,stock_on_hand,reorder_point,safety_stock,avg_weekly_demand,forecast_6w_units,sku_name,category,unit_price,cost_price,weeks_cover,stockout_risk,overstock_ratio,overstock_risk,action,sales_at_risk,capital_locked
SKU03403,245,117,48,0.5,0.0,BasicNeeds Writing Instruments Pack of 12,Stationery & Office,97.13,62.7,490.0,0.0,0.0,0.0,Healthy,0.0,15361.5
SKU03404,256,153,67,0.375,0.0,SoftTouch Batteries Medium,Electronics & Accessories,2511.82,1947.47,682.6666666666666,0.0,0.0,0.0,Healthy,0.0,498552.32
SKU03406,302,200,55,0.0,0.0,ValueChoice Pest Control 100g,Home Care,256.16,176.03,99.0,0.0,0.0,0.0,Healthy,0.0,53161.06
SKU03407,131,57,24,0.125,0.0,CrispKing Small Appliances 500ml,Electronics & Accessories,2410.17,1330.84,1048.0,0.0,0.0,0.0,Healthy,0.0,174340.03999999998
SKU03408,235,259,77,0.125,0.0,CleanWave Hair Care 2kg,Personal Care,250.13,153.18,1880.0,0.0,0.0,0.0,Healthy,0.0,35997.3
SKU03409,85,53,19,0.625,0.0,MetroBrand Chocolates Family Pack,Snacks & Confectionery,117.67,76.86,136.0,0.0,0.0,0.0,Healthy,0.0,6533.1
SKU03410,176,61,25,0.0,0.0,SparkleClean Air Fresheners Large,Home Care,470.86,344.19,99.0,0.0,0.0,0.0,Healthy,0.0,60577.44
SKU03411,82,66,20,0.25,0.0,FreshFarm Sugar & Salt 2L,Grocery,207.68,141.22,328.0,0.0,0.0,0.0,Healthy,0.0,11580.039999999999
SKU03412,513,247,75,0.0,0.0,SoftTouch Chips & Crisps Family Pack,Snacks & Confectionery,131.71,100.51,99.0,0.0,0.0,0.0,Healthy,0.0,51561.630000000005
SKU03413,161,88,31,0.375,0.0,DailyBest Pest Control 1kg,Home Care,314.95,175.93,429.3333333333333,0.0,0.0,0.0,Healthy,0.0,28324.73
SKU03415,181,98,39,0.0,0.0,EliteHome Men's Wear 500ml,Apparel & Footwear,1197.64,837.63,99.0,0.0,0.0,0.0,Healthy,0.0,151611.03
SKU03416,7112,1695,559,0.0,0.0,NutriPlus Bread 1L,Dairy & Bakery,176.91,126.44,99.0,0.0,0.0,0.0,Healthy,0.0,899241.28
SKU03417,334,176,67,0.0,0.0,FreshFarm Air Fresheners 100g,Home Care,471.5,318.55,99.0,0.0,0.0,0.0,Healthy,0.0,106395.7
SKU03419,143,165,53,0.375,0.0,EliteHome Men's Wear 500g,Apparel & Footwear,851.34,483.47,381.3333333333333,0.0,0.0,0.0,Healthy,0.0,69136.21
SKU03420,215,115,37,0.0,0.0,QuickBite Candy 1L,Snacks & Confectionery,143.9,104.19,99.0,0.0,0.0,0.0,Healthy,0.0,22400.85
SKU03421,261,148,59,0.625,0.0,DailyBest Footwear 500g,Apparel & Footwear,2151.7,1669.57,417.6,0.0,0.0,0.0,Healthy,0.0,435757.76999999996
SKU03422,190,118,30,0.0,0.0,MetroBrand Cookware 250g,Home & Kitchen,1121.44,843.56,99.0,0.0,0.0,0.0,Healthy,0.0,160276.4
SKU03424,292,162,74,0.375,0.0,EverydayPlus Yogurt Large,Dairy & Bakery,150.83,106.87,778.6666666666666,0.0,0.0,0.0,Healthy,0.0,31206.04
SKU03428,7300,1678,587,0.5,0.0,TrueTaste Home Decor 500ml,Home & Kitchen,399.86,255.7,14600.0,0.0,0.0,0.0,Healthy,0.0,1866610.0
SKU03432,519,360,124,0.0,0.0,SoftTouch Men's Wear 500ml,Apparel & Footwear,2629.94,1649.68,99.0,0.0,0.0,0.0,Healthy,0.0,856183.92
SKU03433,111,259,107,0.0,0.0,HealthFirst Biscuits & Cookies 250g,Snacks & Confectionery,162.07,121.47,99.0,0.0,0.0,0.0,Healthy,0.0,13483.17
SKU03435,207,160,47,0.0,0.0,DailyBest Men's Wear Medium,Apparel & Footwear,833.81,505.31,99.0,0.0,0.0,0.0,Healthy,0.0,104599.17
SKU03436,7770,1841,600,0.0,0.0,SparkleClean Chips & Crisps Pack of 12,Snacks & Confectionery,186.38,127.47,99.0,0.0,0.0,0.0,Healthy,0.0,990441.9
SKU03437,498,197,56,0.0,0.0,QuickBite Air Fresheners 250g,Home Care,275.11,190.61,99.0,0.0,0.0,0.0,Healthy,0.0,94923.78000000001
SKU03439,186,154,46,0.0,0.0,UrbanBite First Aid 1kg,Health & Wellness,1316.84,923.03,99.0,0.0,0.0,0.0,Healthy,0.0,171683.58
SKU03440,86,58,21,0.0,0.0,NutriPlus Home Decor 500g,Home & Kitchen,1688.83,1228.25,99.0,0.0,0.0,0.0,Healthy,0.0,105629.5
SKU03441,7649,1709,637,0.0,0.0,HomeStyle Bottled Water 1L,Beverages,275.82,164.13,99.0,0.0,0.0,0.0,Healthy,0.0,1255430.3699999999
SKU03443,41,54,18,0.125,0.0,MetroBrand Notebooks Small,Stationery & Office,100.22,72.66,328.0,0.0,0.0,0.0,Healthy,0.0,2979.06
SKU03444,343,143,43,0.25,0.0,HealthFirst Frozen Meat 250g,Frozen Foods,386.65,302.29,1372.0,0.0,0.0,0.0,Healthy,0.0,103685.47
SKU03446,244,93,31,0.0,0.0,HomeStyle Bread Family Pack,Dairy & Bakery,142.94,83.25,99.0,0.0,0.0,0.0,Healthy,0.0,20313.0
SKU03447,313,193,72,0.0,0.0,GreenValley Men's Grooming 250g,Personal Care,329.78,228.35,99.0,0.0,0.0,0.0,Healthy,0.0,71473.55
SKU03448,156,169,70,0.0,0.0,ValueChoice Ice Cream Pack of 6,Frozen Foods,445.39,334.06,99.0,0.0,0.0,0.0,Healthy,0.0,52113.36
SKU03450,70,27,12,0.0,0.0,UrbanBite OTC Medicine 250g,Health & Wellness,288.17,204.83,99.0,0.0,0.0,0.0,Healthy,0.0,14338.1
SKU03454,7548,1610,561,0.0,0.0,QuickBite OTC Medicine 250ml,Health & Wellness,849.48,533.68,99.0,0.0,0.0,0.0,Healthy,0.0,4028216.6399999997
SKU03456,486,295,99,0.375,0.0,SunriseFoods Energy Drinks 1kg,Beverages,234.0,153.19,1296.0,0.0,0.0,0.0,Healthy,0.0,74450.34
SKU03457,7441,1609,601,0.0,0.0,PremiumSelect Cheese Medium,Dairy & Bakery,207.73,120.2,99.0,0.0,0.0,0.0,Healthy,0.0,894408.2000000001
SKU03458,185,99,35,0.0,0.0,SoftTouch Batteries 2L,Electronics & Accessories,1311.02,864.17,99.0,0.0,0.0,0.0,Healthy,0.0,159871.44999999998
SKU03459,2,72,34,0.0,0.0,NovaFresh OTC Medicine 500ml,Health & Wellness,797.02,546.26,99.0,0.0,0.0,0.0,Healthy,0.0,1092.52
SKU03462,317,201,61,0.5,0.0,HealthFirst Mobile Accessories 500ml,Electronics & Accessories,1587.45,943.46,634.0,0.0,0.0,0.0,Healthy,0.0,299076.82
SKU03463,119,96,40,0.0,0.0,TrueTaste First Aid 2L,Health & Wellness,683.91,542.37,99.0,0.0,0.0,0.0,Healthy,0.0,64542.03
SKU03464,103,121,30,0.125,0.0,MetroBrand Flour & Atta Medium,Grocery,244.37,142.36,824.0,0.0,0.0,0.0,Healthy,0.0,14663.080000000002
SKU03465,240,169,59,0.0,0.0,DailyBest Men's Wear 2L,Apparel & Footwear,2905.8,2053.98,99.0,0.0,0.0,0.0,Healthy,0.0,492955.2
SKU03467,4818,1129,417,0.0,0.0,PureLife Spices & Seasoning 2L,Grocery,277.32,172.45,99.0,0.0,0.0,0.0,Healthy,0.0,830864.1
SKU03468,79,130,54,0.0,0.0,PrimeCare Men's Grooming 250ml,Personal Care,662.07,505.5,99.0,0.0,0.0,0.0,Healthy,0.0,39934.5
SKU03469,247,151,47,0.125,0.0,PremiumSelect Laundry Large,Home Care,539.19,386.07,1976.0,0.0,0.0,0.0,Healthy,0.0,95359.29
SKU03470,62,80,29,0.0,0.0,HealthFirst Tea Pack of 6,Beverages,86.06,60.68,99.0,0.0,0.0,0.0,Healthy,0.0,3762.16
SKU03471,224,148,63,0.0,0.0,TrueTaste Notebooks Small,Stationery & Office,281.87,161.63,99.0,0.0,0.0,0.0,Healthy,0.0,36205.119999999995
SKU03472,241,136,51,0.125,0.0,HomeStyle Chocolates 1kg,Snacks & Confectionery,195.92,120.44,1928.0,0.0,0.0,0.0,Healthy,0.0,29026.04
SKU03474,182,95,27,0.0,0.0,FreshFarm Air Fresheners 2L,Home Care,521.03,343.15,99.0,0.0,0.0,0.0,Healthy,0.0,62453.299999999996
SKU03475,391,143,49,0.0,0.0,DailyBest Men's Wear 250g,Apparel & Footwear,2304.28,1798.18,99.0,0.0,0.0,0.0,Healthy,0.0,703088.38
SKU03476,0,1467,514,0.0,0.0,CleanWave Mobile Accessories 1kg,Electronics & Accessories,681.44,443.56,99.0,0.0,0.0,0.0,Healthy,0.0,0.0
SKU03477,29,54,18,0.0,0.0,GreenValley Footwear Large,Apparel & Footwear,1607.13,1015.71,99.0,0.0,0.0,0.0,Healthy,0.0,29455.59
SKU03478,412,158,43,0.125,0.0,GreenValley Candy 2L,Snacks & Confectionery,66.84,37.95,3296.0,0.0,0.0,0.0,Healthy,0.0,15635.400000000001
SKU03480,238,146,57,0.0,0.0,MetroBrand Men's Wear 500g,Apparel & Footwear,1003.83,565.25,99.0,0.0,0.0,0.0,Healthy,0.0,134529.5
SKU03481,36,73,27,0.25,0.0,SoftTouch Surface Cleaners 1kg,Home Care,492.83,316.05,144.0,0.0,0.0,0.0,Healthy,0.0,11377.800000000001
SKU03483,125,77,30,0.0,0.0,HealthFirst Cooking Oil 500ml,Grocery,487.7,336.03,99.0,0.0,0.0,0.0,Healthy,0.0,42003.75
SKU03484,7958,1773,612,0.0,0.0,QuickBite Footwear Large,Apparel & Footwear,1430.82,861.67,99.0,0.0,0.0,0.0,Healthy,0.0,6857169.859999999
SKU03485,265,220,64,0.375,0.0,EliteHome Office Supplies Medium,Stationery & Office,94.18,58.84,706.6666666666666,0.0,0.0,0.0,Healthy,0.0,15592.6
SKU03487,317,158,51,0.0,0.0,GreenValley Frozen Vegetables Family Pack,Frozen Foods,190.24,105.55,99.0,0.0,0.0,0.0,Healthy,0.0,33459.35
SKU03488,421,184,65,0.125,0.0,GreenValley Pest Control Small,Home Care,136.44,105.73,3368.0,0.0,0.0,0.0,Healthy,0.0,44512.33
SKU03489,30,120,45,0.0,0.0,NovaFresh Spices & Seasoning 250g,Grocery,62.41,43.35,99.0,0.0,0.0,0.0,Healthy,0.0,1300.5
SKU03491,9335,1930,665,0.0,0.0,SoftTouch Batteries 250g,Electronics & Accessories,2647.6,1930.26,99.0,0.0,0.0,0.0,Healthy,0.0,18018977.1
SKU03493,7540,1733,656,0.0,0.0,CityFresh Office Supplies 500g,Stationery & Office,216.47,120.23,99.0,0.0,0.0,0.0,Healthy,0.0,906534.2000000001
SKU03495,467,288,120,0.0,0.0,ZestyCo Notebooks 500ml,Stationery & Office,77.84,45.93,99.0,0.0,0.0,0.0,Healthy,0.0,21449.31
SKU03498,597,307,116,0.0,0.0,PurePlus Vitamins & Supplements Pack of 12,Health & Wellness,715.4,534.48,99.0,0.0,0.0,0.0,Healthy,0.0,319084.56
SKU03501,131,57,22,0.0,0.0,SoftTouch Energy Drinks Small,Beverages,168.06,95.27,99.0,0.0,0.0,0.0,Healthy,0.0,12480.369999999999
SKU03502,101,76,21,0.125,0.0,ValueChoice Flour & Atta 1L,Grocery,100.1,75.15,808.0,0.0,0.0,0.0,Healthy,0.0,7590.150000000001
SKU03503,450,206,83,0.625,0.0,TrueTaste Hair Care 500ml,Personal Care,225.31,147.27,720.0,0.0,0.0,0.0,Healthy,0.0,66271.5
SKU03504,8264,1863,609,0.0,0.0,NovaFresh Frozen Vegetables 1L,Frozen Foods,847.78,576.1,99.0,0.0,0.0,0.0,Healthy,0.0,4760890.4
SKU03508,107,97,45,0.0,0.0,NutriPlus Office Supplies 100g,Stationery & Office,63.24,37.05,99.0,0.0,0.0,0.0,Healthy,0.0,3964.35
SKU03511,7,78,38,0.0,0.0,TrueTaste Ready Meals 100g,Frozen Foods,709.78,420.9,99.0,0.0,0.0,0.0,Healthy,0.0,2946.2999999999997
SKU03513,249,110,30,0.125,0.0,EliteHome Writing Instruments 500ml,Stationery & Office,216.89,140.86,1992.0,0.0,0.0,0.0,Healthy,0.0,35074.14000000001
SKU03514,213,125,51,0.0,0.0,NutriPlus Office Supplies 100g,Stationery & Office,318.97,222.55,99.0,0.0,0.0,0.0,Healthy,0.0,47403.15
SKU03517,168,141,59,0.125,0.0,HealthFirst OTC Medicine 100g,Health & Wellness,986.38,672.8,1344.0,0.0,0.0,0.0,Healthy,0.0,113030.4
SKU03518,659,251,93,0.0,0.0,CityFresh Chocolates Pack of 6,Snacks & Confectionery,126.26,85.54,99.0,0.0,0.0,0.0,Healthy,0.0,56370.86
SKU03519,490,226,61,0.0,0.0,FreshFarm Laundry 250ml,Home Care,140.28,88.59,99.0,0.0,0.0,0.0,Healthy,0.0,43409.1
SKU03520,6580,1527,526,0.0,0.0,PrimeCare Candy Pack of 6,Snacks & Confectionery,101.31,72.21,99.0,0.0,0.0,0.0,Healthy,0.0,475141.79999999993
SKU03521,474,163,59,0.0,0.0,SmartBuy Coffee 500g,Beverages,44.89,34.89,99.0,0.0,0.0,0.0,Healthy,0.0,16537.86
SKU03525,395,239,69,0.375,0.0,GoldenHarvest OTC Medicine Medium,Health & Wellness,880.36,534.25,1053.3333333333333,0.0,0.0,0.0,Healthy,0.0,211028.75
SKU03526,48,23,11,0.0,0.0,QuickBite Laundry 2L,Home Care,154.53,106.88,99.0,0.0,0.0,0.0,Healthy,0.0,5130.24
SKU03527,8,23,11,0.0,0.0,CleanWave Bath & Body 100g,Personal Care,419.97,242.07,99.0,0.0,0.0,0.0,Healthy,0.0,1936.56
SKU03528,185,79,22,0.0,0.0,CityFresh Kids Wear 2L,Apparel & Footwear,1680.2,1274.77,99.0,0.0,0.0,0.0,Healthy,0.0,235832.44999999998
SKU03529,24,29,10,0.0,0.0,FamilyChoice Ice Cream Pack of 6,Frozen Foods,253.11,147.93,99.0,0.0,0.0,0.0,Healthy,0.0,3550.32
SKU03531,375,234,81,0.0,0.0,SparkleClean Small Appliances 500g,Electronics & Accessories,1772.13,1005.05,99.0,0.0,0.0,0.0,Healthy,0.0,376893.75
SKU03532,190,99,23,0.375,0.0,SparkleClean Rice & Grains 100g,Grocery,94.55,61.02,506.6666666666667,0.0,0.0,0.0,Healthy,0.0,11593.800000000001
SKU03533,149,178,60,0.0,0.0,MetroBrand Chips & Crisps Medium,Snacks & Confectionery,33.3,24.62,99.0,0.0,0.0,0.0,Healthy,0.0,3668.38
SKU03534,321,265,87,0.0,0.0,CityFresh Frozen Vegetables 100g,Frozen Foods,333.74,259.49,99.0,0.0,0.0,0.0,Healthy,0.0,83296.29000000001
SKU03539,270,134,39,0.0,0.0,GoldenHarvest Writing Instruments Pack of 12,Stationery & Office,68.39,49.27,99.0,0.0,0.0,0.0,Healthy,0.0,13302.900000000001
SKU03540,261,122,40,0.0,0.0,NutriPlus Namkeen Pack of 6,Snacks & Confectionery,203.99,134.81,99.0,0.0,0.0,0.0,Healthy,0.0,35185.41
SKU03541,265,159,77,0.125,0.0,HealthFirst Hair Care 100g,Personal Care,711.13,491.62,2120.0,0.0,0.0,0.0,Healthy,0.0,130279.3
SKU03542,390,271,104,0.0,0.0,DailyBest OTC Medicine 2L,Health & Wellness,1566.44,885.81,99.0,0.0,0.0,0.0,Healthy,0.0,345465.89999999997
SKU03543,31,66,33,0.0,0.0,NutriPlus Candy 100g,Snacks & Confectionery,203.21,124.47,99.0,0.0,0.0,0.0,Healthy,0.0,3858.57
SKU03544,489,170,47,0.125,0.0,CrispKing Eggs 250ml,Dairy & Bakery,184.75,144.43,3912.0,0.0,0.0,0.0,Healthy,0.0,70626.27
SKU03545,137,84,25,0.25,0.0,DailyBest Oral Care 2kg,Personal Care,401.05,224.77,548.0,0.0,0.0,0.0,Healthy,0.0,30793.49
SKU03547,210,119,27,0.0,0.0,EliteHome Eggs Family Pack,Dairy & Bakery,99.34,60.27,99.0,0.0,0.0,0.0,Healthy,0.0,12656.7
SKU03551,421,198,69,0.0,0.0,CleanWave Tea 100g,Beverages,177.14,119.1,99.0,0.0,0.0,0.0,Healthy,0.0,50141.1
SKU03552,154,78,29,0.0,0.0,CityFresh Chips & Crisps Small,Snacks & Confectionery,93.62,71.14,99.0,0.0,0.0,0.0,Healthy,0.0,10955.56
SKU03553,91,58,28,0.0,0.0,PremiumSelect Candy 500ml,Snacks & Confectionery,236.82,130.48,99.0,0.0,0.0,0.0,Healthy,0.0,11873.679999999998
SKU03556,194,101,47,0.0,0.0,SparkleClean Ice Cream 250ml,Frozen Foods,656.88,385.51,99.0,0.0,0.0,0.0,Healthy,0.0,74788.94
SKU03558,22,29,14,0.25,0.0,PrimeCare Men's Wear Pack of 12,Apparel & Footwear,1950.04,1360.72,88.0,0.0,0.0,0.0,Healthy,0.0,29935.84
SKU03559,21,29,14,0.0,0.0,ZestyCo Surface Cleaners 1kg,Home Care,121.55,72.04,99.0,0.0,0.0,0.0,Healthy,0.0,1512.8400000000001
SKU03560,248,143,44,0.0,0.0,UrbanBite Home Decor Pack of 12,Home & Kitchen,3326.74,2361.03,99.0,0.0,0.0,0.0,Healthy,0.0,585535.4400000001
SKU03561,190,217,78,0.125,0.0,NovaFresh Hair Care 500g,Personal Care,616.36,480.07,1520.0,0.0,0.0,0.0,Healthy,0.0,91213.3
SKU03563,178,162,48,0.0,0.0,HealthFirst Footwear Small,Apparel & Footwear,793.38,478.46,99.0,0.0,0.0,0.0,Healthy,0.0,85165.87999999999
SKU03567,260,105,34,0.0,0.0,EliteHome Bath & Body 2L,Personal Care,458.98,308.55,99.0,0.0,0.0,0.0,Healthy,0.0,80223.0
SKU03569,47,23,5,0.125,0.0,CrispKing Batteries Small,Electronics & Accessories,3079.29,1942.25,376.0,0.0,0.0,0.0,Healthy,0.0,91285.75
SKU03570,376,192,85,0.0,0.0,GreenValley Eggs 250g,Dairy & Bakery,208.44,121.95,99.0,0.0,0.0,0.0,Healthy,0.0,45853.200000000004
SKU03572,73,55,20,0.125,0.0,CrispKing Frozen Vegetables 2kg,Frozen Foods,654.81,424.47,584.0,0.0,0.0,0.0,Healthy,0.0,30986.31
SKU03573,108,37,8,0.125,0.0,BasicNeeds Footwear 500g,Apparel & Footwear,1738.69,1275.47,864.0,0.0,0.0,0.0,Healthy,0.0,137750.76
SKU03574,6128,1277,474,0.0,0.0,SmartBuy Writing Instruments 500ml,Stationery & Office,130.96,90.05,99.0,0.0,0.0,0.0,Healthy,0.0,551826.4
SKU03575,791,467,151,0.0,0.0,SoftTouch Sugar & Salt 100g,Grocery,162.88,104.95,99.0,0.0,0.0,0.0,Healthy,0.0,83015.45
SKU03576,14,21,5,0.25,0.0,DailyBest Writing Instruments Pack of 6,Stationery & Office,61.97,43.79,56.0,0.0,0.0,0.0,Healthy,0.0,613.06
SKU03577,79,199,50,0.0,0.0,DailyBest Energy Drinks 2L,Beverages,88.75,48.97,99.0,0.0,0.0,0.0,Healthy,0.0,3868.63
SKU03579,590,339,135,0.0,0.0,EverydayPlus Men's Grooming 100g,Personal Care,573.52,368.64,99.0,0.0,0.0,0.0,Healthy,0.0,217497.6
SKU03580,6410,1432,478,0.0,0.0,MetroBrand OTC Medicine Small,Health & Wellness,659.95,447.71,99.0,0.0,0.0,0.0,Healthy,0.0,2869821.1
SKU03582,3820,870,302,0.125,0.0,CleanWave Cookware 1kg,Home & Kitchen,1131.96,780.6,30560.0,0.0,0.0,0.0,Healthy,0.0,2981892.0
SKU03583,6109,1438,517,0.0,0.0,FreshFarm Hair Care 250ml,Personal Care,306.2,222.18,99.0,0.0,0.0,0.0,Healthy,0.0,1357297.62
SKU03584,115,61,26,0.0,0.0,MetroBrand Writing Instruments Pack of 12,Stationery & Office,48.59,28.07,99.0,0.0,0.0,0.0,Healthy,0.0,3228.05
SKU03585,112,125,53,0.0,0.0,PureLife Eggs 500ml,Dairy & Bakery,95.51,64.21,99.0,0.0,0.0,0.0,Healthy,0.0,7191.5199999999995
SKU03587,305,216,85,0.75,0.0,SunriseFoods Oral Care Family Pack,Personal Care,252.72,153.79,406.6666666666667,0.0,0.0,0.0,Healthy,0.0,46905.95
SKU03588,150,153,58,0.0,0.0,QuickBite Frozen Vegetables Small,Frozen Foods,609.28,363.93,99.0,0.0,0.0,0.0,Healthy,0.0,54589.5
SKU03589,41,75,28,0.0,0.0,PureLife Small Appliances 100g,Electronics & Accessories,1456.54,1019.11,99.0,0.0,0.0,0.0,Healthy,0.0,41783.51
SKU03592,7365,1642,609,0.0,0.0,PureLife Cheese Large,Dairy & Bakery,297.65,202.54,99.0,0.0,0.0,0.0,Healthy,0.0,1491707.0999999999
SKU03593,119,46,15,0.0,0.0,SoftTouch Office Supplies Family Pack,Stationery & Office,25.67,18.9,99.0,0.0,0.0,0.0,Healthy,0.0,2249.1
SKU03595,134,77,34,0.0,0.0,ZestyCo Chocolates 250g,Snacks & Confectionery,164.86,96.18,99.0,0.0,0.0,0.0,Healthy,0.0,12888.12
SKU03596,125,122,39,0.0,0.0,EverydayPlus Writing Instruments Pack of 12,Stationery & Office,222.89,162.76,99.0,0.0,0.0,0.0,Healthy,0.0,20345.0
SKU03597,378,204,73,0.0,0.0,GreenValley Laundry 500g,Home Care,411.9,260.31,99.0,0.0,0.0,0.0,Healthy,0.0,98397.18000000001
SKU03598,485,283,100,0.0,0.0,CleanWave Notebooks Family Pack,Stationery & Office,83.08,51.47,99.0,0.0,0.0,0.0,Healthy,0.0,24962.95
SKU03600,8378,1921,675,0.0,0.0,CrispKing Storage & Containers 2L,Home & Kitchen,708.02,425.95,99.0,0.0,0.0,0.0,Healthy,0.0,3568609.1
SKU03601,638,353,142,0.375,0.0,PrimeCare Frozen Vegetables Medium,Frozen Foods,790.24,615.31,1701.3333333333333,0.0,0.0,0.0,Healthy,0.0,392567.77999999997
SKU03602,5575,1279,501,0.0,0.0,MetroBrand Men's Wear 1kg,Apparel & Footwear,1565.25,1183.22,99.0,0.0,0.0,0.0,Healthy,0.0,6596451.5
SKU03603,8409,1861,592,0.0,0.0,NatureBlend Writing Instruments 2L,Stationery & Office,222.12,170.96,99.0,0.0,0.0,0.0,Healthy,0.0,1437602.6400000001
SKU03605,460,383,122,0.0,0.0,FamilyChoice Spices & Seasoning 100g,Grocery,75.17,52.33,99.0,0.0,0.0,0.0,Healthy,0.0,24071.8
SKU03606,345,220,57,0.0,0.0,ZestyCo Cheese 500g,Dairy & Bakery,152.07,98.94,99.0,0.0,0.0,0.0,Healthy,0.0,34134.299999999996
SKU03607,284,303,120,0.0,0.0,SparkleClean OTC Medicine 500g,Health & Wellness,325.03,211.34,99.0,0.0,0.0,0.0,Healthy,0.0,60020.56
SKU03609,9392,2008,651,0.0,0.0,CityFresh Pulses & Lentils 250g,Grocery,139.89,90.5,99.0,0.0,0.0,0.0,Healthy,0.0,849976.0
SKU03610,88,64,16,0.5,0.0,GreenValley Frozen Vegetables 500g,Frozen Foods,462.94,310.94,176.0,0.0,0.0,0.0,Healthy,0.0,27362.72
SKU03613,420,205,87,0.0,0.0,FamilyChoice Ready Meals 250ml,Frozen Foods,434.98,328.69,99.0,0.0,0.0,0.0,Healthy,0.0,138049.8
SKU03614,295,219,75,0.0,0.0,QuickBite Vitamins & Supplements 500ml,Health & Wellness,1256.7,778.27,99.0,0.0,0.0,0.0,Healthy,0.0,229589.65
SKU03617,607,298,106,0.0,0.0,DailyBest Mobile Accessories 1L,Electronics & Accessories,1976.08,1323.65,99.0,0.0,0.0,0.0,Healthy,0.0,803455.55
SKU03618,154,144,59,0.0,0.0,BasicNeeds Batteries Large,Electronics & Accessories,374.62,279.72,99.0,0.0,0.0,0.0,Healthy,0.0,43076.880000000005
SKU03619,4709,1004,366,0.0,0.0,SparkleClean Men's Wear 100g,Apparel & Footwear,1080.68,595.5,99.0,0.0,0.0,0.0,Healthy,0.0,2804209.5
SKU03621,6490,1413,471,0.0,0.0,SparkleClean Surface Cleaners Small,Home Care,370.39,283.32,99.0,0.0,0.0,0.0,Healthy,0.0,1838746.8
SKU03624,7196,1702,579,0.0,0.0,PrimeCare Juices Large,Beverages,108.21,65.61,99.0,0.0,0.0,0.0,Healthy,0.0,472129.56
SKU03625,228,106,39,0.0,0.0,SparkleClean Surface Cleaners 250ml,Home Care,135.59,105.96,99.0,0.0,0.0,0.0,Healthy,0.0,24158.879999999997
SKU03627,8081,1786,611,0.0,0.0,HealthFirst Ready Meals 1kg,Frozen Foods,1083.01,735.55,99.0,0.0,0.0,0.0,Healthy,0.0,5943979.55
SKU03628,349,157,65,0.125,0.0,NutriPlus Home Decor 1kg,Home & Kitchen,914.74,552.92,2792.0,0.0,0.0,0.0,Healthy,0.0,192969.08
SKU03629,530,258,80,0.0,0.0,EverydayPlus Notebooks Family Pack,Stationery & Office,190.67,151.72,99.0,0.0,0.0,0.0,Healthy,0.0,80411.6
SKU03631,47,76,36,0.25,0.0,FreshFarm Flour & Atta 250ml,Grocery,394.93,268.69,188.0,0.0,0.0,0.0,Healthy,0.0,12628.43
SKU03632,72,77,18,0.0,0.0,NutriPlus Biscuits & Cookies Pack of 6,Snacks & Confectionery,87.25,61.65,99.0,0.0,0.0,0.0,Healthy,0.0,4438.8
SKU03635,89,139,49,0.125,0.0,CityFresh Notebooks 1kg,Stationery & Office,230.58,166.1,712.0,0.0,0.0,0.0,Healthy,0.0,14782.9
SKU03636,29,23,6,0.125,0.0,PurePlus Ice Cream 2L,Frozen Foods,299.31,214.69,232.0,0.0,0.0,0.0,Healthy,0.0,6226.01
SKU03637,188,133,52,0.125,0.0,TrueTaste Biscuits & Cookies 250g,Snacks & Confectionery,91.64,62.94,1504.0,0.0,0.0,0.0,Healthy,0.0,11832.72
SKU03638,246,120,51,0.0,0.0,CrispKing Flour & Atta 1kg,Grocery,133.01,100.24,99.0,0.0,0.0,0.0,Healthy,0.0,24659.039999999997
SKU03641,106,170,57,0.375,0.0,GreenValley Tea 1kg,Beverages,134.3,81.15,282.6666666666667,0.0,0.0,0.0,Healthy,0.0,8601.900000000001
SKU03642,5070,1216,460,0.0,0.0,GreenValley Chocolates Pack of 12,Snacks & Confectionery,273.44,216.14,99.0,0.0,0.0,0.0,Healthy,0.0,1095829.8
SKU03643,491,225,88,0.0,0.0,BasicNeeds Bread 250ml,Dairy & Bakery,259.02,155.74,99.0,0.0,0.0,0.0,Healthy,0.0,76468.34000000001
SKU03645,151,76,25,0.375,0.0,EliteHome Storage & Containers Large,Home & Kitchen,2452.91,1719.12,402.6666666666667,0.0,0.0,0.0,Healthy,0.0,259587.12
SKU03646,85,87,34,0.0,0.0,NovaFresh Eggs Medium,Dairy & Bakery,342.83,196.53,99.0,0.0,0.0,0.0,Healthy,0.0,16705.05
SKU03648,268,218,85,0.0,0.0,NutriPlus Rice & Grains Small,Grocery,312.11,228.55,99.0,0.0,0.0,0.0,Healthy,0.0,61251.4
SKU03649,241,85,39,0.0,0.0,MetroBrand Sugar & Salt Family Pack,Grocery,451.0,282.79,99.0,0.0,0.0,0.0,Healthy,0.0,68152.39
SKU03650,546,355,137,0.0,0.0,NatureBlend Spices & Seasoning Pack of 12,Grocery,250.71,188.04,99.0,0.0,0.0,0.0,Healthy,0.0,102669.84
SKU03652,376,256,91,0.75,0.0,CleanWave Ready Meals Pack of 6,Frozen Foods,905.61,585.32,501.3333333333333,0.0,0.0,0.0,Healthy,0.0,220080.32
SKU03653,56,22,10,0.0,0.0,HealthFirst Footwear Pack of 6,Apparel & Footwear,2747.25,1776.29,99.0,0.0,0.0,0.0,Healthy,0.0,99472.23999999999
